"No.","Time","Source","Destination","Protocol","Length","Info","rate"
"620","2.183963","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"622","2.184307","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"624","2.184555","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"626","2.185105","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"628","2.185644","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"630","2.186621","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"632","2.187144","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"634","2.187432","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"636","2.188027","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"638","2.188255","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"640","2.188986","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"642","2.189265","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"644","2.189806","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"646","2.190904","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"648","2.191183","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"650","2.191715","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"652","2.192254","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"654","2.192551","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"656","2.193092","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"658","2.193839","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"660","2.194118","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"662","2.195174","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"664","2.195939","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"666","2.196496","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"668","2.197315","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"670","2.197603","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"672","2.197866","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"674","2.198398","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"676","2.198695","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"678","2.199444","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"680","2.200209","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"682","2.200653","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"684","2.200938","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"686","2.201375","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"688","2.202147","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"690","2.202582","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"692","2.202867","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"694","2.203157","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"696","2.203906","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"698","2.204194","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"700","2.204838","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"702","2.205318","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"704","2.205863","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"706","2.206316","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"708","2.206748","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"710","2.207172","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"712","2.207699","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"714","2.208152","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"716","2.208482","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"718","2.209032","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"720","2.209598","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"722","2.209895","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"724","2.210445","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"726","2.211038","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"728","2.211326","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"730","2.211849","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"732","2.212442","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"734","2.212721","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"736","2.213150","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"738","2.213573","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"740","2.213849","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"742","2.214130","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"744","2.214393","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"746","2.214925","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"748","2.215360","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"750","2.215783","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"752","2.216233","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"754","2.216674","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"756","2.216950","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"758","2.217370","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"760","2.217802","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"762","2.218225","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"764","2.218666","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"766","2.218994","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"768","2.219261","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"770","2.219560","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"772","2.219893","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"774","2.220325","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"776","2.220941","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"778","2.221265","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"780","2.221688","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"782","2.222009","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"784","2.222437","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"786","2.222860","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"788","2.223632","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"790","2.223899","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"792","2.224189","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"794","2.224635","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"796","2.225067","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"798","2.225344","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"800","2.225659","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"802","2.225935","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"804","2.226277","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"806","2.227064","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"808","2.227401","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"810","2.227668","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"812","2.227931","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"814","2.228246","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"816","2.228566","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"818","2.228851","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"820","2.229141","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"822","2.229560","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"824","2.230175","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"826","2.230438","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"828","2.230753","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"830","2.231176","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"832","2.231470","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"834","2.231794","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"836","2.232089","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"838","2.232413","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"840","2.233020","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"842","2.233296","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"844","2.234007","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"846","2.234385","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"848","2.234679","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"850","2.235066","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"852","2.235351","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"854","2.235684","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"856","2.236012","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"858","2.236288","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"860","2.236551","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"862","2.236815","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"864","2.237454","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"866","2.237809","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"868","2.238137","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"870","2.238501","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"872","2.238786","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"874","2.239119","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"876","2.239438","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"878","2.239785","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"880","2.240104","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"882","2.240423","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"884","2.240690","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"886","2.241293","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"888","2.241657","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"890","2.241976","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"892","2.242350","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"894","2.242687","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"896","2.242954","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"898","2.243269","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"900","2.243554","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"902","2.243878","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"904","2.244154","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"906","2.244478","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"908","2.244797","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"910","2.245082","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"912","2.245345","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"914","2.245608","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"916","2.245933","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"918","2.246209","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"920","2.246888","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"922","2.247173","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"924","2.247857","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"926","2.248239","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"928","2.248585","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"930","2.248904","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"932","2.249171","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"934","2.249855","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"936","2.250242","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"938","2.250518","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"940","2.250818","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"942","2.251977","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"944","2.252314","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"946","2.252651","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"948","2.252927","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"951","2.253402","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"953","2.253714","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"955","2.253977","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"957","2.254301","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"959","2.254620","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"961","2.254950","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"963","2.255643","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"965","2.256013","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"967","2.256289","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"969","2.256622","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"971","2.256934","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"973","2.257249","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"975","2.257944","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"977","2.258211","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"979","2.258492","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"981","2.258807","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"983","2.259126","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"985","2.259465","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","24.0"
"987","2.259780","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"989","2.260135","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"991","2.260368","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"993","2.260729","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"995","2.261284","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"997","2.261531","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"999","2.261959","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1001","2.262228","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1003","2.262579","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1005","2.263020","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1007","2.263235","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1009","2.263672","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1011","2.263887","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1013","2.264230","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1015","2.264567","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1017","2.264842","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1019","2.265071","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1021","2.265386","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1023","2.265705","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1025","2.265938","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1027","2.266262","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1029","2.266522","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1031","2.266855","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1033","2.267183","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1035","2.267511","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1037","2.267839","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1039","2.268177","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1041","2.268609","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1043","2.269269","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1045","2.269651","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1047","2.270092","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1049","2.270578","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1051","2.271178","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1053","2.271637","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1055","2.271992","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1057","2.272338","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1059","2.272770","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"1061","2.273143","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1063","2.273788","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1065","2.274112","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1067","2.274336","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1069","2.275451","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1071","2.275653","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","36.0"
"1073","2.276004","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"1075","2.276350","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
